typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","222","SLV","El Salvador","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","223","false",,"false",,"39445","39445","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","233","EST","Estonia","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","1269","false",,"false",,"152415","152415","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","246","FIN","Finland","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","8266","true",,"false",,"3568388","3568388","4","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","258","PYF","French Polynesia","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","1043","false",,"false",,"49247","49247","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","262","DJI","Djibouti","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","5","false",,"false",,"697","697","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","266","GAB","Gabon","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","4697","false",,"false",,"277802","277802","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","268","GEO","Georgia","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","111","false",,"false",,"129434","129434","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","276","DEU","Germany","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","281257","false",,"false",,"156646278","156646278","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","288","GHA","Ghana","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","52","false",,"false",,"15088","15088","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","292","GIB","Gibraltar","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","105","false",,"false",,"8936","8936","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","300","GRC","Greece","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","14369","false",,"false",,"9104766","9104766","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","316","GUM","Guam","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","13648","false",,"false",,"3286995","3286995","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","324","GIN","Guinea","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","133","false",,"false",,"22766","22766","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","332","HTI","Haiti","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","229","false",,"false",,"27929","27929","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","493595","false",,"false",,"240473629","240473629","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","348","HUN","Hungary","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","2402","false",,"false",,"1392226","1392226","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","352","ISL","Iceland","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","736","false",,"false",,"139483","139483","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","2542","false",,"false",,"1523616","1523616","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","364","IRN","Iran","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","937","false",,"false",,"9517","9517","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","372","IRL","Ireland","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","9882","false",,"false",,"5035767","5035767","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","376","ISR","Israel","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","4901","false",,"false",,"1500194","1500194","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","380","ITA","Italy","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","363454","false",,"false",,"255506976","255506976","0","true","false",
"C","A","20160101","2016","52","2016","251","FRA","France","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","5024","false",,"false",,"399927","399927","0","true","false",
